date,state,district,pincode,age_0_5,age_5_17,age_18_greater
23-09-2025,Andaman and Nicobar Islands,South Andaman,744101,1,0,0
26-09-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0,0
25-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744210,1,0,0
25-09-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0,0
24-09-2025,Andaman and Nicobar Islands,Nicobar,744301,0,1,0
13-10-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
13-10-2025,Andaman and Nicobar Islands,South Andaman,744107,1,0,0
15-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,0,0
15-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,0,0
16-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,0,0
16-10-2025,Andaman and Nicobar Islands,South Andaman,744105,2,0,0
